calaccess_committee_id,committee_name,calaccess_filing_id,date_filed,from_date,thru_date,total_contributions,total_expenditures_made
1254104,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 56, A COALITION OF TAXPAYERS, CONSUMERS, BUSINESSES, RETAILERS",948217,2003-07-31,2003-04-01,2003-06-30,143500.0,180323.0
1254104,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 56, A COALITION OF TAXPAYERS, CONSUMERS, BUSINESSES, RETAILERS",969622,2003-10-31,2003-07-01,2003-09-30,145950.0,440646.0
1254104,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 56, A COALITION OF TAXPAYERS, CONSUMERS, BUSINESSES, RETAILERS",980212,2004-01-12,2003-10-01,2003-12-31,2396422.0,807343.0
1254104,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 56, A COALITION OF TAXPAYERS, CONSUMERS, BUSINESSES, RETAILERS",985101,2004-01-22,2004-01-01,2004-01-17,427695.0,218707.0
1254104,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 56, A COALITION OF TAXPAYERS, CONSUMERS, BUSINESSES, RETAILERS",997084,2004-02-27,2004-01-18,2004-02-14,3581924.0,5021272.0
1254104,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 56, A COALITION OF TAXPAYERS, CONSUMERS, BUSINESSES, RETAILERS",1031190,2004-07-31,2004-02-15,2004-06-30,2706558.0,2816414.0
1254104,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 56, A COALITION OF TAXPAYERS, CONSUMERS, BUSINESSES, RETAILERS",1079055,2005-01-29,2004-07-01,2004-12-31,3750.0,-32043.0
1254104,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 56, A COALITION OF TAXPAYERS, CONSUMERS, BUSINESSES, RETAILERS",1118466,2005-08-01,2005-01-01,2005-06-30,5000.0,-20000.0
1282414,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 87, A COALITION OF TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS, BUSINESSES, ENERGY PRODUCERS",1167907,2007-03-20,2006-01-01,2006-03-31,1171500.0,721766.0
1282414,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 87, A COALITION OF TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS, BUSINESSES, ENERGY PRODUCERS",1191838,2006-10-05,2006-04-01,2006-06-30,9350810.0,1115257.0
1282414,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 87, A COALITION OF TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS, BUSINESSES, ENERGY PRODUCERS",1204688,2007-03-20,2006-07-01,2006-09-30,34425561.0,41302267.0
1282414,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 87, A COALITION OF TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS, BUSINESSES, ENERGY PRODUCERS",1212895,2007-03-19,2006-10-01,2006-10-21,29682684.0,22907233.0
1282414,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 87, A COALITION OF TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS, BUSINESSES, ENERGY PRODUCERS",1238534,2007-03-19,2006-10-22,2006-12-31,19609345.0,26901791.0
1282414,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 87, A COALITION OF TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS, BUSINESSES, ENERGY PRODUCERS",1281935,2007-07-27,2007-01-01,2007-06-30,0.0,-188391.0
1282414,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 87, A COALITION OF TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS, BUSINESSES, ENERGY PRODUCERS",1311993,2008-01-31,2007-07-01,2007-12-31,0.0,710.0
1282414,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 87, A COALITION OF TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS, BUSINESSES, ENERGY PRODUCERS",1351727,2008-07-31,2008-01-01,2008-06-30,-1500000.0,1397.0
1282414,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 87, A COALITION OF TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS, BUSINESSES, ENERGY PRODUCERS",1398126,2009-01-17,2008-07-01,2008-12-31,-100000.0,19726.0
1282414,"CALIFORNIANS AGAINST HIGHER TAXES - NO ON 87, A COALITION OF TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS, BUSINESSES, ENERGY PRODUCERS",1425427,2009-06-02,2009-01-01,2009-06-01,0.0,102691.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1438676,2009-07-31,2009-01-01,2009-06-30,1000.0,188.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1465591,2010-02-01,2009-07-01,2009-12-31,0.0,0.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1485617,2010-04-30,2010-01-01,2010-03-31,0.0,3282.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1508110,2010-08-05,2010-04-01,2010-06-30,515000.0,503797.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1569624,2011-01-29,2010-07-01,2010-12-31,0.0,3119.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1605736,2011-07-28,2011-01-01,2011-06-30,0.0,1867.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1637247,2012-01-31,2011-07-01,2011-12-31,0.0,1022.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1680625,2012-07-31,2012-01-01,2012-06-30,0.0,294.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1740980,2013-01-31,2012-07-01,2012-12-31,23500.0,24325.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1776707,2013-07-19,2013-01-01,2013-06-30,0.0,1121.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1818036,2014-01-17,2013-07-01,2013-12-31,0.0,50.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1873101,2014-07-13,2014-01-01,2014-06-30,0.0,0.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1937460,2015-02-02,2014-07-01,2014-12-31,0.0,50.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",1982903,2015-07-31,2015-01-01,2015-06-30,0.0,0.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",2012825,2016-01-23,2015-07-01,2015-12-31,0.0,285.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",2064845,2016-08-01,2016-01-01,2016-06-30,0.0,0.0
1318621,"CALIFORNIANS AGAINST HIGHER TAXES, A COALITION OF TAXPAYERS AND EMPLOYERS",2131672,2017-01-21,2016-07-01,2016-12-31,0.0,0.0
1268971,"CALIFORNIANS AGAINST LOAN AND CLONE, NO ON PROP 71 - SPONSORED BY THE CATHOLIC COMMON GOOD FOUNDATION OF CALIFORNIA",1044725,2004-10-05,2004-01-01,2004-09-30,50000.0,27554.0
1268971,"CALIFORNIANS AGAINST LOAN AND CLONE, NO ON PROP 71 - SPONSORED BY THE CATHOLIC COMMON GOOD FOUNDATION OF CALIFORNIA",1050142,2004-10-21,2004-10-01,2004-10-16,0.0,0.0
1268971,"CALIFORNIANS AGAINST LOAN AND CLONE, NO ON PROP 71 - SPONSORED BY THE CATHOLIC COMMON GOOD FOUNDATION OF CALIFORNIA",1072612,2005-01-31,2004-10-17,2004-12-31,0.0,21037.0
1268971,"CALIFORNIANS AGAINST LOAN AND CLONE, NO ON PROP 71 - SPONSORED BY THE CATHOLIC COMMON GOOD FOUNDATION OF CALIFORNIA",1123945,2005-02-02,2005-01-01,2005-02-02,-413.0,996.0
1351860,"CALIFORNIANS AGAINST MORE DEBT, MISPLACED SPENDING - NO ON PROP. 1",1891726,2015-10-12,2014-07-01,2014-09-30,40150.0,39505.0
1351860,"CALIFORNIANS AGAINST MORE DEBT, MISPLACED SPENDING - NO ON PROP. 1",1904121,2015-10-12,2014-10-01,2014-10-18,24050.0,12041.0
1317838,"CALIFORNIANS AGAINST NEW TAXES, NO ON 1A COMMITTEE",1423542,2009-05-07,2009-01-01,2009-05-02,61379.0,53372.0
1317838,"CALIFORNIANS AGAINST NEW TAXES, NO ON 1A COMMITTEE",1438502,2009-07-10,2009-05-03,2009-06-30,47031.0,65038.0
1224774,"CALIFORNIANS AGAINST PHONY ""REFORM"" - NO ON 34-SPONSORED BY LEAGUE OF WOMEN VOTERS OF CALIFORNIA, AMERICAN ASSOCIATION OF RETIRED PERSONS-CALIFORNIA (AARP), COMMON CAUSE",669236,2000-10-05,2000-01-01,2000-09-30,111567.0,66145.0
1224774,"CALIFORNIANS AGAINST PHONY ""REFORM"" - NO ON 34-SPONSORED BY LEAGUE OF WOMEN VOTERS OF CALIFORNIA, AMERICAN ASSOCIATION OF RETIRED PERSONS-CALIFORNIA (AARP), COMMON CAUSE",677586,2000-10-26,2000-10-01,2000-10-21,576249.0,563289.0
1224774,"CALIFORNIANS AGAINST PHONY ""REFORM"" - NO ON 34-SPONSORED BY LEAGUE OF WOMEN VOTERS OF CALIFORNIA, AMERICAN ASSOCIATION OF RETIRED PERSONS-CALIFORNIA (AARP), COMMON CAUSE",713595,2001-01-22,2000-10-22,2000-12-31,190659.0,249951.0
1224774,"CALIFORNIANS AGAINST PHONY ""REFORM"" - NO ON 34-SPONSORED BY LEAGUE OF WOMEN VOTERS OF CALIFORNIA, AMERICAN ASSOCIATION OF RETIRED PERSONS-CALIFORNIA (AARP), COMMON CAUSE",768010,2001-07-16,2001-01-01,2001-06-30,365.0,1930.0
1224774,"CALIFORNIANS AGAINST PHONY ""REFORM"" - NO ON 34-SPONSORED BY LEAGUE OF WOMEN VOTERS OF CALIFORNIA, AMERICAN ASSOCIATION OF RETIRED PERSONS-CALIFORNIA (AARP), COMMON CAUSE",804942,2002-01-09,2001-07-01,2001-12-31,0.0,72.0
1224774,"CALIFORNIANS AGAINST PHONY ""REFORM"" - NO ON 34-SPONSORED BY LEAGUE OF WOMEN VOTERS OF CALIFORNIA, AMERICAN ASSOCIATION OF RETIRED PERSONS-CALIFORNIA (AARP), COMMON CAUSE",845813,2002-05-28,2002-01-01,2002-05-28,0.0,332.0
1368083,"CALIFORNIANS AGAINST PROP. 47, SPONSORED BY CALIFORNIA PUBLIC SAFETY INSTITUTE AND PEACE OFFICERS RESEARCH ASSOCIATION OF CALIFORNIA PIC",1892014,2014-10-06,2014-01-01,2014-09-30,278000.0,287989.0
1368083,"CALIFORNIANS AGAINST PROP. 47, SPONSORED BY CALIFORNIA PUBLIC SAFETY INSTITUTE AND PEACE OFFICERS RESEARCH ASSOCIATION OF CALIFORNIA PIC",1903691,2014-10-23,2014-10-01,2014-10-18,152525.0,183785.0
1368083,"CALIFORNIANS AGAINST PROP. 47, SPONSORED BY CALIFORNIA PUBLIC SAFETY INSTITUTE AND PEACE OFFICERS RESEARCH ASSOCIATION OF CALIFORNIA PIC",1928183,2015-01-31,2014-10-19,2014-12-31,121275.0,78019.0
1368083,"CALIFORNIANS AGAINST PROP. 47, SPONSORED BY CALIFORNIA PUBLIC SAFETY INSTITUTE AND PEACE OFFICERS RESEARCH ASSOCIATION OF CALIFORNIA PIC",1973662,2015-07-31,2015-01-01,2015-06-30,0.0,76.0
1368083,"CALIFORNIANS AGAINST PROP. 47, SPONSORED BY CALIFORNIA PUBLIC SAFETY INSTITUTE AND PEACE OFFICERS RESEARCH ASSOCIATION OF CALIFORNIA PIC",2004234,2016-02-01,2015-07-01,2015-12-31,0.0,122.0
1368083,"CALIFORNIANS AGAINST PROP. 47, SPONSORED BY CALIFORNIA PUBLIC SAFETY INSTITUTE AND PEACE OFFICERS RESEARCH ASSOCIATION OF CALIFORNIA PIC",2055428,2016-07-31,2016-01-01,2016-06-30,0.0,40.0
1368083,"CALIFORNIANS AGAINST PROP. 47, SPONSORED BY CALIFORNIA PUBLIC SAFETY INSTITUTE AND PEACE OFFICERS RESEARCH ASSOCIATION OF CALIFORNIA PIC",2120600,2017-01-31,2016-07-01,2016-12-31,0.0,205.0
1337891,CALIFORNIANS AGAINST SPECIAL INTERESTS,1600537,2011-07-15,2011-01-01,2011-06-30,1002800.0,674883.0
1337891,CALIFORNIANS AGAINST SPECIAL INTERESTS,1624174,2011-11-04,2011-07-01,2011-09-30,334822.0,651040.0
1337891,CALIFORNIANS AGAINST SPECIAL INTERESTS,1627822,2012-01-20,2011-10-01,2011-12-31,493106.0,148184.0
1337891,CALIFORNIANS AGAINST SPECIAL INTERESTS,1656222,2012-07-24,2012-01-01,2012-03-31,3000.0,212031.0
1337891,CALIFORNIANS AGAINST SPECIAL INTERESTS,1673876,2012-07-24,2012-04-01,2012-06-30,0.0,147597.0
1256416,"CALIFORNIANS AGAINST THE COSTLY RECALL OF THE GOVERNOR: COALITION OF FIREFIGHTERS, WORKERS, EDUCATORS, BUS, BUS LEADERS, CA DEM PARTY, ENTERTAINMENT BUS, DEM GOVERNORS, GOVERNOR GRAY DAVIS COMMITTEE",957284,2003-11-20,2003-01-01,2003-08-23,3392828.0,429826.0
1256416,"CALIFORNIANS AGAINST THE COSTLY RECALL OF THE GOVERNOR: COALITION OF FIREFIGHTERS, WORKERS, EDUCATORS, BUS, BUS LEADERS, CA DEM PARTY, ENTERTAINMENT BUS, DEM GOVERNORS, GOVERNOR GRAY DAVIS COMMITTEE",959701,2003-11-06,2003-08-24,2003-09-20,4811852.0,6705933.0
1256416,"CALIFORNIANS AGAINST THE COSTLY RECALL OF THE GOVERNOR: COALITION OF FIREFIGHTERS, WORKERS, EDUCATORS, BUS, BUS LEADERS, CA DEM PARTY, ENTERTAINMENT BUS, DEM GOVERNORS, GOVERNOR GRAY DAVIS COMMITTEE",990946,2005-01-31,2003-09-21,2003-12-31,6350729.0,7448081.0
1256416,"CALIFORNIANS AGAINST THE COSTLY RECALL OF THE GOVERNOR: COALITION OF FIREFIGHTERS, WORKERS, EDUCATORS, BUS, BUS LEADERS, CA DEM PARTY, ENTERTAINMENT BUS, DEM GOVERNORS, GOVERNOR GRAY DAVIS COMMITTEE",1032777,2004-08-02,2004-01-01,2004-06-30,-108039.0,14465.0
1256416,"CALIFORNIANS AGAINST THE COSTLY RECALL OF THE GOVERNOR: COALITION OF FIREFIGHTERS, WORKERS, EDUCATORS, BUS, BUS LEADERS, CA DEM PARTY, ENTERTAINMENT BUS, DEM GOVERNORS, GOVERNOR GRAY DAVIS COMMITTEE",1079397,2005-01-21,2004-07-01,2004-12-31,0.0,6747.0
1256416,"CALIFORNIANS AGAINST THE COSTLY RECALL OF THE GOVERNOR: COALITION OF FIREFIGHTERS, WORKERS, EDUCATORS, BUS, BUS LEADERS, CA DEM PARTY, ENTERTAINMENT BUS, DEM GOVERNORS, GOVERNOR GRAY DAVIS COMMITTEE",1112071,2005-06-30,2005-01-01,2005-06-30,0.0,11097.0
1287075,"CALIFORNIANS AGAINST THE STATEWIDE PARCEL PROPERTY TAX, NO ON 88; NO NEW TAXES COMMITTEE, A PROJECT OF THE HOWARD JARVIS TAXPAYERS ASSOCIATION; SMALL BUSINESS ACTION COMMITTEE PAC",1191740,2006-07-31,2006-06-13,2006-06-30,47000.0,20000.0
1287075,"CALIFORNIANS AGAINST THE STATEWIDE PARCEL PROPERTY TAX, NO ON 88; NO NEW TAXES COMMITTEE, A PROJECT OF THE HOWARD JARVIS TAXPAYERS ASSOCIATION; SMALL BUSINESS ACTION COMMITTEE PAC",1204369,2007-01-31,2006-07-01,2006-09-30,717344.0,769220.0
1287075,"CALIFORNIANS AGAINST THE STATEWIDE PARCEL PROPERTY TAX, NO ON 88; NO NEW TAXES COMMITTEE, A PROJECT OF THE HOWARD JARVIS TAXPAYERS ASSOCIATION; SMALL BUSINESS ACTION COMMITTEE PAC",1212327,2007-01-31,2006-10-01,2006-10-21,325006.0,291308.0
1287075,"CALIFORNIANS AGAINST THE STATEWIDE PARCEL PROPERTY TAX, NO ON 88; NO NEW TAXES COMMITTEE, A PROJECT OF THE HOWARD JARVIS TAXPAYERS ASSOCIATION; SMALL BUSINESS ACTION COMMITTEE PAC",1238520,2007-01-31,2006-10-22,2006-12-31,52537.0,199186.0
1287075,"CALIFORNIANS AGAINST THE STATEWIDE PARCEL PROPERTY TAX, NO ON 88; NO NEW TAXES COMMITTEE, A PROJECT OF THE HOWARD JARVIS TAXPAYERS ASSOCIATION; SMALL BUSINESS ACTION COMMITTEE PAC",1238532,2007-01-31,2007-01-01,2007-01-22,145465.0,7693.0
1277917,CALIFORNIANS AGAINST THE WRONG PRESCRIPTION - NO ON PROPOSITION 79 SPONSORED BY PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,1126386,2005-09-29,2005-07-01,2005-09-24,24272345.0,24272345.0
1277917,CALIFORNIANS AGAINST THE WRONG PRESCRIPTION - NO ON PROPOSITION 79 SPONSORED BY PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,1131884,2005-10-27,2005-09-25,2005-10-22,13239330.0,13239330.0
1277917,CALIFORNIANS AGAINST THE WRONG PRESCRIPTION - NO ON PROPOSITION 79 SPONSORED BY PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,1147568,2006-01-30,2005-10-23,2005-12-31,-160256.0,-160256.0
1277917,CALIFORNIANS AGAINST THE WRONG PRESCRIPTION - NO ON PROPOSITION 79 SPONSORED BY PHARMACEUTICAL RESEARCH AND MANUFACTURERS OF AMERICA,1168765,2006-05-04,2006-01-01,2006-04-30,3936.0,3936.0
1300272,"CALIFORNIANS AGAINST UNFAIR DEALS; NO ON 94, 95, 96, 97, A COALITION OF TRIBES FOR FAIR PLAY, BAY MEADOWS AND HOLLYWOOD PARK RACETRACKS, LABOR, TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS",1297654,2007-10-31,2007-01-01,2007-09-30,4283500.0,4381019.0
1300272,"CALIFORNIANS AGAINST UNFAIR DEALS; NO ON 94, 95, 96, 97, A COALITION OF TRIBES FOR FAIR PLAY, BAY MEADOWS AND HOLLYWOOD PARK RACETRACKS, LABOR, TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS",1302388,2008-01-24,2007-10-01,2007-12-31,6118750.0,6436351.0
1300272,"CALIFORNIANS AGAINST UNFAIR DEALS; NO ON 94, 95, 96, 97, A COALITION OF TRIBES FOR FAIR PLAY, BAY MEADOWS AND HOLLYWOOD PARK RACETRACKS, LABOR, TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS",1306119,2008-01-28,2008-01-01,2008-01-19,15500675.0,14994049.0
1300272,"CALIFORNIANS AGAINST UNFAIR DEALS; NO ON 94, 95, 96, 97, A COALITION OF TRIBES FOR FAIR PLAY, BAY MEADOWS AND HOLLYWOOD PARK RACETRACKS, LABOR, TAXPAYERS, EDUCATORS, PUBLIC SAFETY OFFICIALS",1350139,2008-07-21,2008-01-20,2008-06-30,12370013.0,12513195.0
1365833,CALIFORNIANS ALLIED FOR PATIENT PROTECTION BALLOT MEASURE COMMITTEE,1873104,2014-07-20,2014-01-01,2014-06-30,121482.0,121482.0
1261936,CALIFORNIANS FOR A BALANCED BUDGET - YES ON 57 & 58,984556,2004-01-22,2004-01-01,2004-01-17,0.0,0.0
1261936,CALIFORNIANS FOR A BALANCED BUDGET - YES ON 57 & 58,996927,2004-02-19,2004-01-18,2004-02-14,4221000.0,4141897.0
1261936,CALIFORNIANS FOR A BALANCED BUDGET - YES ON 57 & 58,1032557,2004-11-08,2004-02-15,2004-06-30,3927819.0,4098713.0
1261936,CALIFORNIANS FOR A BALANCED BUDGET - YES ON 57 & 58,1036812,2004-08-10,2004-07-01,2004-08-10,0.0,44753.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1464997,2010-04-30,2009-01-01,2009-12-31,420500.0,239819.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1485638,2010-04-30,2010-01-01,2010-03-31,1174418.0,1265754.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1508062,2011-05-02,2010-04-01,2010-06-30,451000.0,267157.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1541137,2011-05-02,2010-07-01,2010-09-30,-930.0,2356.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1572353,2011-05-02,2010-10-01,2010-12-31,-1470.0,12081.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1591938,2011-08-04,2011-01-01,2011-03-31,48963.0,340221.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1609132,2011-08-01,2011-04-01,2011-06-30,-200.0,44446.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1622896,2011-10-31,2011-07-01,2011-09-30,-500.0,8829.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1635494,2011-10-31,2011-10-01,2011-12-31,-1925.0,2860.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1647678,2012-05-22,2012-01-01,2012-03-17,199350.0,86425.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1664149,2012-05-22,2012-03-18,2012-05-19,140000.0,90204.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1680028,2012-06-05,2012-05-20,2012-06-30,81833.0,127386.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1740626,2012-06-05,2012-07-01,2012-12-31,-129126.0,94.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1783964,2013-06-30,2013-01-01,2013-06-30,0.0,-950.0
1322596,"CALIFORNIANS FOR A FRESH START, SPONSORED BY BUSINESS AND LABOR ORGANIZATIONS, A COALITION OF BUSINESSES, BUSINESSPERSONS, AND WORKING MEN AND WOMEN TO SUPPORT PROP. 28",1783965,2013-07-31,2013-07-01,2013-07-31,0.0,1904.0
1245448,"CALIFORNIANS FOR ACCOUNTABILITY AND BETTER SCHOOLS, A COALITION OF TAXPAYERS, PARENTS, SENIORS, EDUCATORS, BUILDERS, LABOR AND BUSINESS",871936,2002-10-24,2002-01-01,2002-09-30,5179923.0,1468327.0
1245448,"CALIFORNIANS FOR ACCOUNTABILITY AND BETTER SCHOOLS, A COALITION OF TAXPAYERS, PARENTS, SENIORS, EDUCATORS, BUILDERS, LABOR AND BUSINESS",878298,2002-10-24,2002-10-01,2002-10-19,2766324.0,5039046.0
1245448,"CALIFORNIANS FOR ACCOUNTABILITY AND BETTER SCHOOLS, A COALITION OF TAXPAYERS, PARENTS, SENIORS, EDUCATORS, BUILDERS, LABOR AND BUSINESS",907119,2003-04-26,2002-10-20,2002-12-31,1042491.0,2375440.0
1245448,"CALIFORNIANS FOR ACCOUNTABILITY AND BETTER SCHOOLS, A COALITION OF TAXPAYERS, PARENTS, SENIORS, EDUCATORS, BUILDERS, LABOR AND BUSINESS",929095,2003-04-26,2003-01-01,2003-03-31,60000.0,71116.0
1245448,"CALIFORNIANS FOR ACCOUNTABILITY AND BETTER SCHOOLS, A COALITION OF TAXPAYERS, PARENTS, SENIORS, EDUCATORS, BUILDERS, LABOR AND BUSINESS",944689,2003-07-25,2003-04-01,2003-06-30,5000.0,135887.0
1245448,"CALIFORNIANS FOR ACCOUNTABILITY AND BETTER SCHOOLS, A COALITION OF TAXPAYERS, PARENTS, SENIORS, EDUCATORS, BUILDERS, LABOR AND BUSINESS",962962,2003-12-04,2003-07-01,2003-09-30,260000.0,195032.0
1245448,"CALIFORNIANS FOR ACCOUNTABILITY AND BETTER SCHOOLS, A COALITION OF TAXPAYERS, PARENTS, SENIORS, EDUCATORS, BUILDERS, LABOR AND BUSINESS",980201,2004-02-02,2003-10-01,2003-12-31,279973.0,319760.0
1245448,"CALIFORNIANS FOR ACCOUNTABILITY AND BETTER SCHOOLS, A COALITION OF TAXPAYERS, PARENTS, SENIORS, EDUCATORS, BUILDERS, LABOR AND BUSINESS",985085,2004-02-02,2004-01-01,2004-01-17,4840297.0,480308.0
1245448,"CALIFORNIANS FOR ACCOUNTABILITY AND BETTER SCHOOLS, A COALITION OF TAXPAYERS, PARENTS, SENIORS, EDUCATORS, BUILDERS, LABOR AND BUSINESS",997117,2004-03-01,2004-01-18,2004-02-14,2226178.0,5720660.0
1245448,"CALIFORNIANS FOR ACCOUNTABILITY AND BETTER SCHOOLS, A COALITION OF TAXPAYERS, PARENTS, SENIORS, EDUCATORS, BUILDERS, LABOR AND BUSINESS",1031225,2005-01-29,2004-02-15,2004-06-30,2225908.0,3327443.0
