FILING_ID,AMEND_ID,LINE_ITEM,REC_TYPE,FORM_TYPE,TRAN_ID,AMOUNT,EXP_DATE,EXPN_DSCR,MEMO_CODE,MEMO_REFNO,DATE_THRU
1848196,1,1,S496,F496,PDT49,3664.44,5/7/2014 12:00:00 AM,Phone Bank,,PDT:S496:49,
1848195,1,1,S496,F496,EDT256,4700.33,5/7/2014 12:00:00 AM,Phone Bank,,EDT:S496:256,
1845786,1,1,S496,F496,PDT37,17060.60,4/29/2014 12:00:00 AM,Polling and Survey Research,,PDT:S496:37,
1845786,1,2,S496,F496,PDT38,8700,4/29/2014 12:00:00 AM,Voter Data,,PDT:S496:38,
1845786,1,3,S496,F496,PDT41,2005,4/29/2014 12:00:00 AM,Printing of Walk Pieces,,PDT:S496:41,
1845786,1,4,S496,F496,EDT250,37359.52,4/29/2014 12:00:00 AM,Campaign Consultants; Canvassing; Phone Program,,EDT:S496:250,
1851102,0,1,S496,F496,PDT6,22763.41,5/16/2014 12:00:00 AM,MAILER,,PDT:S496:6,
1851102,0,2,S496,F496,EDT48,3615,5/16/2014 12:00:00 AM,POLLING,,EDT:S496:48,
1851102,0,3,S496,F496,EDT63,2104.54,5/16/2014 12:00:00 AM,CONSULTING,,EDT:S496:63,
1851177,0,1,S496,F496,D714763,927.05,5/7/2014 12:00:00 AM,printing fees re: Heidi Ashcraft for City Council 2014 ( Cum: $1571.28),,,
1851177,0,2,S496,F496,D714764,644.23,5/7/2014 12:00:00 AM,postage fees re: Heidi Ashcraft for City Council 2014 (estimate postage Cum: $1571.28),,,
1850508,1,1,S496,F496,EDT294,18875,5/14/2014 12:00:00 AM,poll (actual amount),,EDT:S496:294,
1850508,1,2,S496,F496,EDT295,8742.88,5/14/2014 12:00:00 AM,mailer,,EDT:S496:295,
1851193,0,1,S496,F496,1,2000,5/2/2014 12:00:00 AM,Sign Maintance,,,5/30/2014 12:00:00 AM
1851193,0,2,S496,F496,2,2044,5/2/2014 12:00:00 AM,Political Mailer,,,5/30/2014 12:00:00 AM
1851193,0,3,S496,F496,4,2246,5/16/2014 12:00:00 AM,radio add,,,5/16/2014 12:00:00 AM
1851193,0,4,S496,F496,5,1429,5/13/2014 12:00:00 AM,newspaper add,,,5/16/2014 12:00:00 AM
1851193,0,5,S496,F496,6,1200,5/16/2014 12:00:00 AM,fee for flyer distribution,,,5/16/2014 12:00:00 AM
1851196,0,1,S496,F496,PDT26,29533.80,5/16/2014 12:00:00 AM,Mailer,,PDT:S496:26,
1851196,0,2,S496,F496,PDT31,7895.73,5/16/2014 12:00:00 AM,Printing for Mailer,,PDT:S496:31,
1851217,0,1,S496,F496,VN7GT9SDBC3,38267.48,5/16/2014 12:00:00 AM,"Field Expenses $122,852.28",,,
1851217,0,2,S496,F496,VN7GT9SDB99,5186.41,5/16/2014 12:00:00 AM,"Literature $122,852.28",,,
1851217,0,3,S496,F496,VN7GT9SDBA7,2469.72,5/16/2014 12:00:00 AM,"Postage $122,852.28",,,
1851218,0,1,S496,F496,VN7GT9SDBE9,34239.33,5/16/2014 12:00:00 AM,"Field Expenses $161,967.84",,,
1851218,0,2,S496,F496,VN7GT9SDBH2,5186.41,5/16/2014 12:00:00 AM,"Literature $161,967.84",,,
1851218,0,3,S496,F496,VN7GT9SDBJ0,2469.72,5/16/2014 12:00:00 AM,"Postage $161,967.84",,,
1851219,0,1,S496,F496,VN7GT9SDBF7,2014.08,5/16/2014 12:00:00 AM,"Field Expenses $17,802.17",,,
1851220,0,1,S496,F496,VN7GT9SDBG5,6042.23,5/16/2014 12:00:00 AM,"Field Expenses $53,540.19",,,
1851304,0,1,S496,F496,PDT245,9700.52,5/16/2014 12:00:00 AM,MAILER,,PDT:S496:245,
1851304,0,2,S496,F496,EDT723,12500,5/16/2014 12:00:00 AM,CONSULTING,,EDT:S496:723,
1851327,0,1,S496,F496,PDT7,17000,5/17/2014 12:00:00 AM,Mailer,,PDT:S496:7,
1851327,0,2,S496,F496,EDT58,5000,5/17/2014 12:00:00 AM,Polling,,EDT:S496:58,
1851352,0,1,S496,F496,S496-337,7491,5/16/2014 12:00:00 AM,MAILER,,,
1851430,0,1,S496,F496,EDT735,29998.04,5/19/2014 12:00:00 AM,Mailer,,EDT:S496:735,
1851108,1,1,S496,F496,EDT80,13434.05,5/15/2014 12:00:00 AM,MAILER,,EDT:S496:80,
1851108,1,2,S496,F496,EDT81,1437.63,5/15/2014 12:00:00 AM,MAILER,,EDT:S496:81,
1851662,0,1,S496,F496,PDT201,7261,5/19/2014 12:00:00 AM,Mailer,,PDT:S496:201,
1851662,0,2,S496,F496,EDT176,28129.50,5/19/2014 12:00:00 AM,Mailer,,EDT:S496:176,
1851738,0,3,S496,F496,3,847.50,5/10/2014 12:00:00 AM,Wires,,,
1851883,0,1,S496,F496,EDT318,2948.73,5/19/2014 12:00:00 AM,phone bank,,EDT:S496:318,
1852017,0,1,S496,F496,EDT291,8125,5/19/2014 12:00:00 AM,Survey,,EDT:S496:291,
1852017,0,2,S496,F496,EDT292,25554,5/19/2014 12:00:00 AM,Mailer,,EDT:S496:292,
1852130,0,2,S496,F496,EDT83,24509.04,5/19/2014 12:00:00 AM,Mailer,,EDT:S496:83,
1852149,0,1,S496,F496,EDT286,18682.71,5/20/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:286,
1852169,0,1,S496,F496,PDT203,10697.88,5/19/2014 12:00:00 AM,Research,,PDT:S496:203,
1852169,0,2,S496,F496,PDT204,14325.45,5/19/2014 12:00:00 AM,Mailer,,PDT:S496:204,
1852169,0,3,S496,F496,PDT205,1437.63,5/19/2014 12:00:00 AM,Mailer,,PDT:S496:205,
1852169,0,4,S496,F496,PDT206,8000,5/19/2014 12:00:00 AM,Consulting,,PDT:S496:206,
1852169,0,5,S496,F496,PDT210,5000,5/19/2014 12:00:00 AM,Consulting,,PDT:S496:210,
1851009,1,1,S496,F496,EDT92,63239.22,5/16/2014 12:00:00 AM,Mailer and Polling,,EDT:S496:92,
1852515,0,1,S496,F496,PDT22,5000,5/20/2014 12:00:00 AM,Facebook and Email Advertising,,PDT:S496:22,
1852542,0,2,S496,F496,VNH749SFHT7,4258.23,5/20/2014 12:00:00 AM,"POL $814,894.36",,,
1852653,0,1,S496,F496,EDT301,19078.50,5/20/2014 12:00:00 AM,LIT,,EDT:S496:301,
1852716,0,1,S496,F496,EDT813,33161,5/20/2014 12:00:00 AM,Mailer,,EDT:S496:813,
1852716,0,2,S496,F496,EDT814,10000,5/20/2014 12:00:00 AM,Polling,,EDT:S496:814,
1852773,0,1,S496,F496,EDT107,1100,5/20/2014 12:00:00 AM,Graphics,,EDT:S496:107,
1852773,0,2,S496,F496,EDT114,23761.80,5/20/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:114,
1852773,0,3,S496,F496,EDT123,400,5/20/2014 12:00:00 AM,Estimate - Mail List,,EDT:S496:123,
1853452,0,1,S496,F496,EDT638,350000,5/22/2014 12:00:00 AM,Media Buy,,EDT:S496:638,
1853561,0,1,S496,F496,PDT2869,1296.09,5/22/2014 12:00:00 AM,Mailing,,PDT:S496:2869,
1853564,0,1,S496,F496,PDT39,8129,5/21/2014 12:00:00 AM,Printing for Mailer,,PDT:S496:39,
1853564,0,2,S496,F496,PDT40,29533.80,5/21/2014 12:00:00 AM,Mailer,,PDT:S496:40,
1853696,0,1,S496,F496,EDT382,13798.71,5/22/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:382,
1853704,0,1,S496,F496,EDT289,50987,5/22/2014 12:00:00 AM,Canvassing,,EDT:S496:289,
1853707,0,1,S496,F496,EDT290,73661,5/22/2014 12:00:00 AM,Campaign Consultants; Canvassing; Phone Program,,EDT:S496:290,
1853771,0,3,S496,F496,D690,472.37,5/21/2014 12:00:00 AM,"SAL/Steve Neal ($22,514.00)",,,
1854077,0,1,S496,F496,EDT939,6082.24,5/19/2014 12:00:00 AM,Postage,,EDT:S496:939,
1854115,0,1,S496,F496,S496-1380,500,5/22/2014 12:00:00 AM,ART WORK-DOOR HANGERS,,,
1854115,0,2,S496,F496,S496-1381,5000,5/21/2014 12:00:00 AM,SOCIAL MEDIA - FACEBOOK/GOOGLE,,,
1854204,0,1,S496,F496,PDT49,23216.93,5/21/2014 12:00:00 AM,Mailer,,PDT:S496:49,
1854204,0,2,S496,F496,PDT50,602.18,5/21/2014 12:00:00 AM,Mailer,,PDT:S496:50,
1854204,0,3,S496,F496,PDT51,20000,5/21/2014 12:00:00 AM,Mailer,,PDT:S496:51,
1854204,0,4,S496,F496,PDT52,5000,5/21/2014 12:00:00 AM,Mailer,,PDT:S496:52,
1854205,0,1,S496,F496,PDT212,922.25,5/21/2014 12:00:00 AM,Production and Design for Mailer,,PDT:S496:212,
1854205,0,2,S496,F496,PDT213,14140.17,5/21/2014 12:00:00 AM,Mailer,,PDT:S496:213,
1854253,0,1,S496,F496,PDT309,19999.72,5/21/2014 12:00:00 AM,MAILER,,PDT:S496:309,
1854253,0,2,S496,F496,EDT724,29350,5/21/2014 12:00:00 AM,RESEARCH AND POLLING,,EDT:S496:724,
1854799,0,1,S496,F496,EDT764,50000,5/23/2014 12:00:00 AM,TV Ad,,EDT:S496:764,
1854921,0,1,S496,F496,EDT768,3000,5/23/2014 12:00:00 AM,Canvass Piece,,EDT:S496:768,
1854929,0,1,S496,F496,PDT20,24900.29,5/23/2014 12:00:00 AM,MAILER,,PDT:S496:20,
1848861,1,1,S496,F496,PDT1,18913,5/9/2014 12:00:00 AM,Online and Television Ad,,PDT:S496:1,
1848861,1,2,S496,F496,EDT2,4500,5/9/2014 12:00:00 AM,Research,,EDT:S496:2,
1848861,1,3,S496,F496,EDT3,315.52,5/9/2014 12:00:00 AM,Research,,EDT:S496:3,
1848861,1,4,S496,F496,EDT4,12350,5/9/2014 12:00:00 AM,Research,,EDT:S496:4,
1848861,1,5,S496,F496,EDT12,4000,5/9/2014 12:00:00 AM,Research,,EDT:S496:12,
1848861,1,6,S496,F496,EDT9,12350,5/9/2014 12:00:00 AM,Polling,,EDT:S496:9,
1850382,1,1,S496,F496,PDT897,3111.54,5/14/2014 12:00:00 AM,WALK PIECE,,PDT:S496:897,
1850382,1,2,S496,F496,EDT1416,26000,5/14/2014 12:00:00 AM,MAILER,,EDT:S496:1416,
1854954,0,1,S496,F496,EDT1447,32000,5/22/2014 12:00:00 AM,CANVASSING,,EDT:S496:1447,
1854954,0,2,S496,F496,EDT1448,6751,5/22/2014 12:00:00 AM,CANVASSING,,EDT:S496:1448,
1854954,0,3,S496,F496,EDT1449,2002.98,5/22/2014 12:00:00 AM,CANVASSING,,EDT:S496:1449,
1854955,0,1,S496,F496,EDT1423,19267.49,5/22/2014 12:00:00 AM,MAILER,,EDT:S496:1423,
1854955,0,2,S496,F496,EDT1438,5035,5/22/2014 12:00:00 AM,PHONE BANK,,EDT:S496:1438,
1854962,0,1,S496,F496,PDT7,340,5/22/2014 12:00:00 AM,Consulting for Mailer,,PDT:S496:7,
1854962,0,2,S496,F496,EDT79,11796.39,5/22/2014 12:00:00 AM,Mailer,,EDT:S496:79,
1854967,0,1,S496,F496,PDT6,660,5/22/2014 12:00:00 AM,Consulting for Mailer,,PDT:S496:6,
1854967,0,2,S496,F496,EDT78,22898.86,5/22/2014 12:00:00 AM,Mailer,,EDT:S496:78,
1854968,0,1,S496,F496,VNH749SH084,62500,5/22/2014 12:00:00 AM,"RAD $891,414.36",,,
1854968,0,2,S496,F496,VNH749SH0B8,9020,5/22/2014 12:00:00 AM,"WEB $891,414.36",,,
1854969,0,1,S496,F496,VNH749SH078,50000,5/22/2014 12:00:00 AM,"WEB $683,339.90",,,
1854969,0,2,S496,F496,VNH749SH092,62500,5/22/2014 12:00:00 AM,"RAD $683,339.90",,,
1854969,0,3,S496,F496,VNH749SH0A0,9020,5/22/2014 12:00:00 AM,"WEB $683,339.90",,,
1854984,0,1,S496,F496,EDT318,39132.50,5/23/2014 12:00:00 AM,Radio,,EDT:S496:318,
1854985,0,1,S496,F496,PDT904,26162.29,5/23/2014 12:00:00 AM,MAILER,,PDT:S496:904,
1852773,1,1,S496,F496,EDT107,1100,5/20/2014 12:00:00 AM,Graphics,,EDT:S496:107,
1852773,1,2,S496,F496,EDT114,23761.80,5/20/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:114,
1852773,1,3,S496,F496,EDT123,604.35,5/20/2014 12:00:00 AM,Mail List,,EDT:S496:123,
1855403,0,1,S496,F496,PDT78,17969.04,5/27/2014 12:00:00 AM,Campaign Literature and Mailings,,PDT:S496:78,
1855174,1,1,S496,F496,PDT176,16303.47,5/24/2014 12:00:00 AM,Mailer,,PDT:S496:176,
1855174,1,2,S496,F496,PDT177,15802,5/24/2014 12:00:00 AM,Mailers,,PDT:S496:177,
1855591,0,1,S496,F496,EDT155,11908.60,5/28/2014 12:00:00 AM,Mass mail for Jim Cooper,,EDT:S496:155,
1855601,0,1,S496,F496,EDT111,25504.13,5/27/2014 12:00:00 AM,Mailer,,EDT:S496:111,
1855653,0,1,S496,F496,EDT338,33696,5/27/2014 12:00:00 AM,Direct mailing,,EDT:S496:338,
1855661,0,1,S496,F496,EDT339,5000,5/27/2014 12:00:00 AM,Telephone survey,,EDT:S496:339,
1855661,0,2,S496,F496,EDT340,24563.95,5/27/2014 12:00:00 AM,Direct mailing,,EDT:S496:340,
1853452,1,1,S496,F496,EDT638,375000,5/22/2014 12:00:00 AM,Media Buy,,EDT:S496:638,
1855817,0,1,S496,F496,PDT86,5000,5/27/2014 12:00:00 AM,Radio Buys,,PDT:S496:86,
1855817,0,2,S496,F496,EDT641,92000,5/27/2014 12:00:00 AM,Radio Buys,,EDT:S496:641,
1855826,0,1,S496,F496,VNH749SHTG3,4936.32,5/27/2014 12:00:00 AM,"POS $742,741.98",,,
1855826,0,2,S496,F496,VNH749SHTH1,10020.19,5/27/2014 12:00:00 AM,"LIT $742,741.98",,,
1855826,0,3,S496,F496,VNH749SHTJ9,9667.65,5/27/2014 12:00:00 AM,"POS $742,741.98",,,
1855826,0,4,S496,F496,VNH749SHTK7,14078.92,5/27/2014 12:00:00 AM,"LIT $742,741.98",,,
1855830,0,1,S496,F496,PDT42,7895.73,5/27/2014 12:00:00 AM,Printing for Mailer,,PDT:S496:42,
1855830,0,2,S496,F496,PDT43,29533.80,5/27/2014 12:00:00 AM,Mailer,,PDT:S496:43,
1855181,1,1,S496,F496,PDT133,15692.40,5/24/2014 12:00:00 AM,Mailer,,PDT:S496:133,
1855889,0,1,S496,F496,PDT1560,23085,5/27/2014 12:00:00 AM,Mailer,,PDT:S496:1560,
1855896,0,1,S496,F496,PDT220,13767.33,5/27/2014 12:00:00 AM,Mailer,,PDT:S496:220,
1855896,0,2,S496,F496,PDT221,2164.58,5/27/2014 12:00:00 AM,Design for Mailer,,PDT:S496:221,
1855900,0,1,S496,F496,PDT1497,13500,5/27/2014 12:00:00 AM,online advertising,,PDT:S496:1497,
1847069,2,1,S496,F496,EDT190,171875,5/2/2014 12:00:00 AM,Radio Buy,,EDT:S496:190,
1855410,1,2,S496,F496,PDT46,18769.96,5/28/2014 12:00:00 AM,Mailer,,PDT:S496:46,
1855907,0,1,S496,F496,EDT99,24509.04,5/27/2014 12:00:00 AM,Mailer,,EDT:S496:99,
1852142,1,1,S496,F496,EDT103,26455.48,5/19/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:103,
1852142,1,2,S496,F496,EDT104,9394.50,5/19/2014 12:00:00 AM,Polling and Survey Research,,EDT:S496:104,
1852142,1,3,S496,F496,EDT106,1000,5/19/2014 12:00:00 AM,Graphics,,EDT:S496:106,
1852142,1,4,S496,F496,EDT115,293,5/19/2014 12:00:00 AM,Mail List,,EDT:S496:115,
1855022,1,1,S496,F496,EDT109,900,5/22/2014 12:00:00 AM,Graphics,,EDT:S496:109,
1855022,1,2,S496,F496,EDT120,22785.06,5/22/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:120,
1855022,1,3,S496,F496,EDT131,586.14,5/22/2014 12:00:00 AM,Mail List,,EDT:S496:131,
1855022,1,4,S496,F496,EDT108,1100,5/24/2014 12:00:00 AM,Graphics,,EDT:S496:108,
1855022,1,5,S496,F496,EDT121,26296.55,5/24/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:121,
1855022,1,6,S496,F496,EDT128,900,5/24/2014 12:00:00 AM,Graphics,,EDT:S496:128,
1855022,1,7,S496,F496,EDT132,200,5/24/2014 12:00:00 AM,Mail List,,EDT:S496:132,
1855022,1,8,S496,F496,EDT137,23761.80,5/24/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:137,
1855022,1,9,S496,F496,EDT138,200,5/24/2014 12:00:00 AM,Mail List,,EDT:S496:138,
1855911,0,1,S496,F496,S496-56,2500,5/27/2014 12:00:00 AM,SLATE MAILER ORGANIZATION PAYMENT,,,
1855921,0,1,S496,F496,EDT291,7584,5/28/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:291,
1855921,0,2,S496,F496,EDT293,354.29,5/28/2014 12:00:00 AM,Online data list,,EDT:S496:293,
1855923,0,1,S496,F496,PDT82,3455.40,5/27/2014 12:00:00 AM,Phone Bank,,PDT:S496:82,
1855923,0,2,S496,F496,PDT80,17969.04,5/28/2014 12:00:00 AM,Campaign Literature and Mailings,,PDT:S496:80,
1855929,0,1,S496,F496,EDT119,13200,5/27/2014 12:00:00 AM,MAILERS,,EDT:S496:119,
1855930,0,1,S496,F496,EDT118,25289.96,5/27/2014 12:00:00 AM,MAILER,,EDT:S496:118,
1855931,0,1,S496,F496,EDT114,8418,5/27/2014 12:00:00 AM,MAILER,,EDT:S496:114,
1855932,0,1,S496,F496,PDT911,225,5/27/2014 12:00:00 AM,RESEARCH,,PDT:S496:911,
1855932,0,2,S496,F496,EDT1451,2762.82,5/27/2014 12:00:00 AM,RESEARCH,,EDT:S496:1451,
1855932,0,3,S496,F496,EDT1453,22820.49,5/27/2014 12:00:00 AM,MAILER,,EDT:S496:1453,
1855933,0,1,S496,F496,PDT913,750,5/27/2014 12:00:00 AM,RESEARCH,,PDT:S496:913,
1855933,0,2,S496,F496,EDT1459,21516.23,5/27/2014 12:00:00 AM,MAILER,,EDT:S496:1459,
1855933,0,3,S496,F496,EDT1467,20712,5/27/2014 12:00:00 AM,MAILER,,EDT:S496:1467,
1855934,0,1,S496,F496,EDT1454,4864.38,5/27/2014 12:00:00 AM,MAILER,,EDT:S496:1454,
1855934,0,2,S496,F496,EDT1470,225,5/27/2014 12:00:00 AM,RESEARCH,,EDT:S496:1470,
1855935,0,1,S496,F496,PDT914,14695.36,5/27/2014 12:00:00 AM,MAILER,,PDT:S496:914,
1856032,0,1,S496,F496,EDT325,35000,5/27/2014 12:00:00 AM,estimated costs for phone banks,,EDT:S496:325,
1856033,0,1,S496,F496,EDT320,24965.45,5/27/2014 12:00:00 AM,mailer,,EDT:S496:320,
1856177,0,1,S496,F496,VN7GT9SJGC4,4315.05,5/28/2014 12:00:00 AM,"Literature $102,216.28",,,
1856177,0,2,S496,F496,VN7GT9SJGD2,784.56,5/28/2014 12:00:00 AM,"Postage $102,216.28",,,
1856177,0,3,S496,F496,VN7GT9SJGE0,5392.99,5/28/2014 12:00:00 AM,"Literature $102,216.28",,,
1856177,0,4,S496,F496,VN7GT9SJGF8,1463.62,5/28/2014 12:00:00 AM,"Postage $102,216.28",,,
1856372,0,1,S496,F496,EDT770,6950,5/28/2014 12:00:00 AM,Polling,,EDT:S496:770,
1856435,0,1,S496,F496,EDT127,5000,5/29/2014 12:00:00 AM,Slate Mailer,,EDT:S496:127,
1855921,1,1,S496,F496,EDT291,8293.16,5/28/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:291,
1855921,1,2,S496,F496,EDT293,354.29,5/28/2014 12:00:00 AM,Online data list,,EDT:S496:293,
1854797,1,1,S496,F496,EDT766,46104,5/23/2014 12:00:00 AM,Canvass,,EDT:S496:766,
1851673,1,1,S496,F496,EDT342,34500,5/19/2014 12:00:00 AM,Polling and Survey Research,,EDT:S496:342,
1851673,1,2,S496,F496,EDT344,21042.99,5/19/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:344,
1851673,1,3,S496,F496,EDT372,15000,5/19/2014 12:00:00 AM,Web,,EDT:S496:372,
1851673,1,4,S496,F496,EDT374,120000,5/19/2014 12:00:00 AM,"T.V., Cable or Web Airtime and Production Costs",,EDT:S496:374,
1856991,0,1,S496,F496,PDT2907,1296.08,5/29/2014 12:00:00 AM,Prepare mailer for delivery,,PDT:S496:2907,
1857007,0,1,S496,F496,PDT121,72960.56,5/30/2014 12:00:00 AM,Staff Time and Expense 5/30-6/3 (Estimate),,PDT:S496:121,
1854110,1,1,S496,F496,PDT64,46000,5/21/2014 12:00:00 AM,MEDIA BUY,,PDT:S496:64,
1854110,1,2,S496,F496,PDT68,173.07,5/21/2014 12:00:00 AM,CONSULTING,,PDT:S496:68,
1854110,1,3,S496,F496,PDT112,10000,5/21/2014 12:00:00 AM,MEDIA PRODUCTION,,PDT:S496:112,
1854110,1,4,S496,F496,EDT41,14000,5/21/2014 12:00:00 AM,RESEARCH,,EDT:S496:41,
1857012,0,1,S496,F496,EDT117,3000,5/29/2014 12:00:00 AM,Slate Mailer,,EDT:S496:117,
1857025,0,1,S496,F496,EDT125,487.50,5/29/2014 12:00:00 AM,RESEARCH,,EDT:S496:125,
1857025,0,2,S496,F496,EDT127,12777,5/29/2014 12:00:00 AM,MAILER,,EDT:S496:127,
1857027,0,1,S496,F496,EDT124,487.50,5/29/2014 12:00:00 AM,RESEARCH,,EDT:S496:124,
1857027,0,2,S496,F496,EDT128,12777,5/29/2014 12:00:00 AM,MAILER,,EDT:S496:128,
1856555,1,1,S496,F496,S496-352,23530,5/28/2014 12:00:00 AM,MAILER,,,
1857192,0,1,S496,F496,1,1458.72,5/30/2014 12:00:00 AM,Mailing,,1,5/30/2014 12:00:00 AM
1857311,0,1,S496,F496,PDT135,17000,5/31/2014 12:00:00 AM,Phonebank (Estimated Costs),,PDT:S496:135,
1857328,0,1,S496,F496,PDT34,7580.12,5/31/2014 12:00:00 AM,"Phone bank, Data list",,PDT:S496:34,
1857328,0,2,S496,F496,PDT36,2525.13,5/31/2014 12:00:00 AM,"Email program, Data list",,PDT:S496:36,
1857346,0,1,S496,F496,D1950,1359.32,5/31/2014 12:00:00 AM,"MBR:Robocalls/Jeffrey Prang ($1,359.32)",,,
1847105,2,1,S496,F496,EDT295,504,5/2/2014 12:00:00 AM,Slate Mailer,,EDT:S496:295,
1847105,2,2,S496,F496,EDT296,1861,5/2/2014 12:00:00 AM,Slate Mailer,,EDT:S496:296,
1847105,2,3,S496,F496,EDT301,567,5/2/2014 12:00:00 AM,Slate Mailer,,EDT:S496:301,
1851675,1,1,S496,F496,EDT339,6378.03,5/19/2014 12:00:00 AM,Campaign Literature and Mailings,,EDT:S496:339,
1851675,1,2,S496,F496,EDT340,250000,5/19/2014 12:00:00 AM,T.V. or Cable Airtime and Production Costs,,EDT:S496:340,
1858170,0,2,S496,F496,PDT934,2500,6/2/2014 12:00:00 AM,CANVASSING,,PDT:S496:934,
1858190,0,1,S496,F496,NON484,601.70,6/2/2014 12:00:00 AM,Auto dials,,NON:S496:484,
1858385,1,1,S496,F496,EDT8,385.62,5/31/2014 12:00:00 AM,Mailer,,EDT:S496:8,
1858387,1,1,S496,F496,EDT12,385.62,5/31/2014 12:00:00 AM,Mailer,,EDT:S496:12,
1849933,1,1,S496,F496,VNH749SB827,16000,5/9/2014 12:00:00 AM,"POL $679,228.48",,,
1894608,0,2,S496,F496,2,13099.50,10/6/2014 12:00:00 AM,"Mailing Services and Postage. Cumulative to date total $17,199.50",,,10/6/2014 12:00:00 AM
1894619,0,1,S496,F496,EDT169,23742.99,10/6/2014 12:00:00 AM,MAILER,,EDT:S496:169,
1892032,1,1,S496,F496,EDT31,117624,10/3/2014 12:00:00 AM,Television Buy,,EDT:S496:31,
1892032,1,2,S496,F496,EDT32,22200.42,10/3/2014 12:00:00 AM,Consulting for Television Buy,,EDT:S496:32,
1894763,0,1,S496,F496,EDT15,75092,10/6/2014 12:00:00 AM,T.V. or Cable Airtime and Production Costs,,EDT:S496:15,
1894763,0,2,S496,F496,PDT11,20112,10/7/2014 12:00:00 AM,Campaign Literature and Mailings,,PDT:S496:11,
1895512,0,1,S496,F496,EDT19,2300,10/7/2014 12:00:00 AM,Slate Mailer,,EDT:S496:19,
1895595,0,1,S496,F496,425213,5022.61,10/7/2014 12:00:00 AM,Literature,,,
1895765,0,1,S496,F496,NON164,927,10/7/2014 12:00:00 AM,Window signs,,NON:S496:164,
1895765,0,2,S496,F496,NON168,920.17,10/8/2014 12:00:00 AM,Post Cards,,NON:S496:168,
1895858,0,1,S496,F496,EDT543,43306.06,10/9/2014 12:00:00 AM,LIT,,EDT:S496:543,
1896044,0,1,S496,F496,EDT1003,1500,10/9/2014 12:00:00 AM,Graphic design for mail pieces,,EDT:S496:1003,
1896171,0,1,S496,F496,PDT1816,120.07,10/8/2014 12:00:00 AM,Member Communication Mailer,,PDT:S496:1816,
1896171,0,2,S496,F496,PDT1846,1200.75,10/8/2014 12:00:00 AM,Member Communication Mailer,,PDT:S496:1846,
1896316,0,1,S496,F496,37651,514.62,10/10/2014 12:00:00 AM,MBR-Printing,,,
1896411,0,1,S496,F496,4836,32386,10/10/2014 12:00:00 AM,Mailer,,,
1896504,0,1,S496,F496,1,10308.72,10/10/2014 12:00:00 AM,Direct Mail,,,10/10/2014 12:00:00 AM
1896527,0,1,S496,F496,D854,1875.60,10/9/2014 12:00:00 AM,"POS/Sharon Quirk-Silva ($66,577.80)",,,
1896527,0,2,S496,F496,D855,4910,10/9/2014 12:00:00 AM,"LIT/Sharon Qurik-Silva ($66,577.80)",,,
1897099,0,1,S496,F496,37667,5665,10/13/2014 12:00:00 AM,MBR-Printing,,,
1897291,0,4,S496,F496,EDT553,18693.73,10/13/2014 12:00:00 AM,LIT,,EDT:S496:553,
1894725,1,1,S496,F496,PDT232,1005.20,10/6/2014 12:00:00 AM,Dialer Cost,,PDT:S496:232,
1894725,1,2,S496,F496,PDT233,9793.15,10/6/2014 12:00:00 AM,Canvassing & Phone Bank,,PDT:S496:233,
1897803,0,1,S496,F496,S496-97,2100,10/14/2014 12:00:00 AM,APPEARANCE ON SLATE MAILER,,,
1897964,0,1,S496,F496,1,3232.06,10/14/2014 12:00:00 AM,Postcard mailers supporting Rick Gibbs for Murrieta City Council,,,
1898083,0,1,S496,F496,PDT267,966.67,10/13/2014 12:00:00 AM,Online Data List,,PDT:S496:267,
1898083,0,2,S496,F496,PDT269,16500,10/13/2014 12:00:00 AM,Estimate - Campaign Literature and Mailings,,PDT:S496:269,
1898505,0,1,S496,F496,EDT4,18735,10/15/2014 12:00:00 AM,Radio Ad to Support Dr. Richard Pan,,EDT:S496:4,
1898630,0,1,S496,F496,EDT38,24812,10/14/2014 12:00:00 AM,MAILERS,,EDT:S496:38,
1898630,0,2,S496,F496,EDT39,25500,10/14/2014 12:00:00 AM,POLLING,,EDT:S496:39,
1898753,0,1,S496,F496,EDT199,13513.72,10/14/2014 12:00:00 AM,MAILER,,EDT:S496:199,
1887835,1,1,S496,F496,PDT34,7500,9/22/2014 12:00:00 AM,RESEARCH,,PDT:S496:34,
1887835,1,2,S496,F496,EDT140,1302,9/22/2014 12:00:00 AM,MAILER,,EDT:S496:140,
1887835,1,3,S496,F496,EDT141,5000,9/22/2014 12:00:00 AM,CONSULTING,,EDT:S496:141,
1887835,1,4,S496,F496,EDT142,14991,9/22/2014 12:00:00 AM,RESEARCH,,EDT:S496:142,
